title,authors,year,source,raw
"MKG-FENN:} {A} Multimodal Knowledge Graph Fused End-to-End Neural
Network for Accurate Drug-Drug Interaction Prediction","Di Wu and
Wu Sun and
Yi He and
Zhong Chen and
Xin Luo",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/aaai/WuSHC024.bib', 'timestamp': 'Mon, 03 Mar 2025 00:00:00 +0100', 'doi': '10.1609/AAAI.V38I9.28887', 'url': 'https://doi.org/10.1609/aaai.v38i9.28887', 'year': '2024', 'publisher': '{AAAI} Press', 'pages': '10216--10224', 'booktitle': 'Thirty-Eighth {AAAI} Conference on Artificial Intelligence, {AAAI}\n2024, Thirty-Sixth Conference on Innovative Applications of Artificial\nIntelligence, {IAAI} 2024, Fourteenth Symposium on Educational Advances\nin Artificial Intelligence, {EAAI} 2014, February 20-27, 2024, Vancouver,\nCanada', 'title': '{MKG-FENN:} {A} Multimodal Knowledge Graph Fused End-to-End Neural\nNetwork for Accurate Drug-Drug Interaction Prediction', 'editor': 'Michael J. Wooldridge and\nJennifer G. Dy and\nSriraam Natarajan', 'author': 'Di Wu and\nWu Sun and\nYi He and\nZhong Chen and\nXin Luo', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/aaai/WuSHC024'}"
"Multilevel Attention Network with Semi-supervised Domain Adaptation
for Drug-Target Prediction","Zhousan Xie and
Shikui Tu and
Lei Xu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/aaai/XieT024.bib', 'timestamp': 'Tue, 02 Apr 2024 01:00:00 +0200', 'doi': '10.1609/AAAI.V38I1.27786', 'url': 'https://doi.org/10.1609/aaai.v38i1.27786', 'year': '2024', 'publisher': '{AAAI} Press', 'pages': '329--337', 'booktitle': 'Thirty-Eighth {AAAI} Conference on Artificial Intelligence, {AAAI}\n2024, Thirty-Sixth Conference on Innovative Applications of Artificial\nIntelligence, {IAAI} 2024, Fourteenth Symposium on Educational Advances\nin Artificial Intelligence, {EAAI} 2014, February 20-27, 2024, Vancouver,\nCanada', 'title': 'Multilevel Attention Network with Semi-supervised Domain Adaptation\nfor Drug-Target Prediction', 'editor': 'Michael J. Wooldridge and\nJennifer G. Dy and\nSriraam Natarajan', 'author': 'Zhousan Xie and\nShikui Tu and\nLei Xu', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/aaai/XieT024'}"
"DrDiff: Drug Response Prediction Through Controllable Diffusion-GE
and Graph Attention Network","Seungyeon Choi and
Sangmin Seo and
Jonghwan Choi and
Chihyun Park and
Sanghyun Park",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/ecai/ChoiSCP024.bib', 'timestamp': 'Mon, 03 Mar 2025 21:02:32 +0100', 'doi': '10.3233/FAIA240669', 'url': 'https://doi.org/10.3233/FAIA240669', 'year': '2024', 'publisher': '{IOS} Press', 'pages': '1623--1630', 'volume': '392', 'series': 'Frontiers in Artificial Intelligence and Applications', 'booktitle': '{ECAI} 2024 - 27th European Conference on Artificial Intelligence,\n19-24 October 2024, Santiago de Compostela, Spain - Including 13th\nConference on Prestigious Applications of Intelligent Systems {(PAIS}\n2024)', 'title': 'DrDiff: Drug Response Prediction Through Controllable Diffusion-GE\nand Graph Attention Network', 'editor': ""Ulle Endriss and\nFrancisco S. Melo and\nKerstin Bach and\nAlberto Jos{\\'{e}} Bugar{\\'{\\i}}n Diz and\nJose Maria Alonso{-}Moral and\nSen{\\'{e}}n Barro and\nFredrik Heintz"", 'author': 'Seungyeon Choi and\nSangmin Seo and\nJonghwan Choi and\nChihyun Park and\nSanghyun Park', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/ecai/ChoiSCP024'}"
Enhancing Drug-Drug Interaction Prediction with Context-Aware Architecture,"Yijingxiu Lu and
Yinhua Piao and
Sun Kim",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/iclr/LuPK24.bib', 'timestamp': 'Fri, 26 Jul 2024 10:05:23 +0200', 'url': 'https://openreview.net/forum?id=e2Bkf1Bzh4', 'year': '2024', 'publisher': 'OpenReview.net', 'booktitle': 'The Second Tiny Papers Track at {ICLR} 2024, Tiny Papers @ {ICLR}\n2024, Vienna, Austria, May 11, 2024', 'title': 'Enhancing Drug-Drug Interaction Prediction with Context-Aware Architecture', 'author': 'Yijingxiu Lu and\nYinhua Piao and\nSun Kim', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/iclr/LuPK24'}"
"WISER:} Weak Supervision and Supervised Representation Learning to
Improve Drug Response Prediction in Cancer","Kumar Shubham and
Aishwarya Jayagopal and
Syed Mohammed Danish and
Prathosh A. P. and
Vaibhav Rajan",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/icml/ShubhamJDPR24.bib', 'timestamp': 'Mon, 02 Sep 2024 16:45:29 +0200', 'url': 'https://openreview.net/forum?id=8ySQaphUYH', 'year': '2024', 'publisher': 'OpenReview.net', 'booktitle': 'Forty-first International Conference on Machine Learning, {ICML} 2024,\nVienna, Austria, July 21-27, 2024', 'title': '{WISER:} Weak Supervision and Supervised Representation Learning to\nImprove Drug Response Prediction in Cancer', 'author': 'Kumar Shubham and\nAishwarya Jayagopal and\nSyed Mohammed Danish and\nPrathosh A. P. and\nVaibhav Rajan', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/icml/ShubhamJDPR24'}"
"ZeroDDI: {A} Zero-Shot Drug-Drug Interaction Event Prediction Method
with Semantic Enhanced Learning and Dual-modal Uniform Alignment","Ziyan Wang and
Zhankun Xiong and
Feng Huang and
Xuan Liu and
Wen Zhang",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/ijcai/WangXHL024.bib', 'timestamp': 'Mon, 21 Oct 2024 01:00:00 +0200', 'url': 'https://www.ijcai.org/proceedings/2024/671', 'year': '2024', 'publisher': 'ijcai.org', 'pages': '6071--6079', 'booktitle': 'Proceedings of the Thirty-Third International Joint Conference on\nArtificial Intelligence, {IJCAI} 2024, Jeju, South Korea, August 3-9,\n2024', 'title': 'ZeroDDI: {A} Zero-Shot Drug-Drug Interaction Event Prediction Method\nwith Semantic Enhanced Learning and Dual-modal Uniform Alignment', 'author': 'Ziyan Wang and\nZhankun Xiong and\nFeng Huang and\nXuan Liu and\nWen Zhang', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/ijcai/WangXHL024'}"
MOTIVE:} {A} Drug-Target Interaction Graph For Inductive Link Prediction,"John Arevalo and
Ellen Su and
Anne E. Carpenter and
Shantanu Singh",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/nips/ArevaloSCS24.bib', 'timestamp': 'Thu, 13 Feb 2025 00:00:00 +0100', 'url': 'http://papers.nips.cc/paper\\_files/paper/2024/hash/fdb3fa770c2e0ecbb4b7dc7083ef5be9-Abstract-Datasets\\_and\\_Benchmarks\\_Track.html', 'year': '2024', 'booktitle': 'Advances in Neural Information Processing Systems 38: Annual Conference\non Neural Information Processing Systems 2024, NeurIPS 2024, Vancouver,\nBC, Canada, December 10 - 15, 2024', 'title': '{MOTIVE:} {A} Drug-Target Interaction Graph For Inductive Link Prediction', 'editor': 'Amir Globersons and\nLester Mackey and\nDanielle Belgrave and\nAngela Fan and\nUlrich Paquet and\nJakub M. Tomczak and\nCheng Zhang', 'author': 'John Arevalo and\nEllen Su and\nAnne E. Carpenter and\nShantanu Singh', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/nips/ArevaloSCS24'}"
"Customized Subgraph Selection and Encoding for Drug-drug Interaction
Prediction","Haotong Du and
Quanming Yao and
Juzheng Zhang and
Yang Liu and
Zhen Wang",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/nips/DuYZLW24.bib', 'timestamp': 'Wed, 19 Feb 2025 00:00:00 +0100', 'url': 'http://papers.nips.cc/paper\\_files/paper/2024/hash/c5e7867ce0baf950b53f0879af369599-Abstract-Conference.html', 'year': '2024', 'booktitle': 'Advances in Neural Information Processing Systems 38: Annual Conference\non Neural Information Processing Systems 2024, NeurIPS 2024, Vancouver,\nBC, Canada, December 10 - 15, 2024', 'title': 'Customized Subgraph Selection and Encoding for Drug-drug Interaction\nPrediction', 'editor': 'Amir Globersons and\nLester Mackey and\nDanielle Belgrave and\nAngela Fan and\nUlrich Paquet and\nJakub M. Tomczak and\nCheng Zhang', 'author': 'Haotong Du and\nQuanming Yao and\nJuzheng Zhang and\nYang Liu and\nZhen Wang', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/nips/DuYZLW24'}"
Explaining Graph Neural Network predictions for drug repurposing,"Julie Loesch and
Yang Yang and
Pelinsu Ekmekci and
Michel Dumontier and
Remzi Celebi",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/swat4ls/LoeschYEDC24.bib', 'timestamp': 'Fri, 17 Jan 2025 15:24:27 +0100', 'url': 'https://ceur-ws.org/Vol-3890/paper-5.pdf', 'year': '2024', 'publisher': 'CEUR-WS.org', 'pages': '46--55', 'series': '{CEUR} Workshop Proceedings', 'booktitle': '15th International Conference on Semantic Web Applications and Tools\nfor Health Care and Life Sciences, {SWAT4HCLS} 2024, Leiden, The Netherlands,\nFebruary 20th to 26th, 2024', 'title': 'Explaining Graph Neural Network predictions for drug repurposing', 'editor': ""Marco Roos and\nAnnika Jacobsen and\nAndrea Splendiani and\nM. Scott Marshall and\nAndra Waagmeester and\nLeyla Jael Garc{\\'{\\i}}a Castro and\nKatherine Wolstencroft and\nKristina M. Hettne and\nRutger A. Vos"", 'author': 'Julie Loesch and\nYang Yang and\nPelinsu Ekmekci and\nMichel Dumontier and\nRemzi Celebi', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/swat4ls/LoeschYEDC24'}"
"Enhancing Acute Kidney Injury Prediction through Integration of Drug
Features in Intensive Care Units","Gabriel D. M. Manalu and
Mulomba Mukendi Christian and
Songhee You and
Hyebong Choi",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2401-04368.bib', 'timestamp': 'Wed, 24 Jan 2024 00:00:00 +0100', 'eprint': '2401.04368', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2401.04368', 'url': 'https://doi.org/10.48550/arXiv.2401.04368', 'year': '2024', 'volume': 'abs/2401.04368', 'journal': 'CoRR', 'title': 'Enhancing Acute Kidney Injury Prediction through Integration of Drug\nFeatures in Intensive Care Units', 'author': 'Gabriel D. M. Manalu and\nMulomba Mukendi Christian and\nSonghee You and\nHyebong Choi', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2401-04368'}"
"DDIPrompt: Drug-Drug Interaction Event Prediction based on Graph Prompt
Learning","Yingying Wang and
Yun Xiong and
Xixi Wu and
Xiangguo Sun and
Jiawei Zhang",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2402-11472.bib', 'timestamp': 'Tue, 30 Jul 2024 01:00:00 +0200', 'eprint': '2402.11472', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2402.11472', 'url': 'https://doi.org/10.48550/arXiv.2402.11472', 'year': '2024', 'volume': 'abs/2402.11472', 'journal': 'CoRR', 'title': 'DDIPrompt: Drug-Drug Interaction Event Prediction based on Graph Prompt\nLearning', 'author': 'Yingying Wang and\nYun Xiong and\nXixi Wu and\nXiangguo Sun and\nJiawei Zhang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2402-11472'}"
"Efficient Normalized Conformal Prediction and Uncertainty Quantification
for Anti-Cancer Drug Sensitivity Prediction with Deep Regression Forests","Daniel Nolte and
Souparno Ghosh and
Ranadip Pal",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2402-14080.bib', 'timestamp': 'Fri, 22 Mar 2024 00:00:00 +0100', 'eprint': '2402.14080', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2402.14080', 'url': 'https://doi.org/10.48550/arXiv.2402.14080', 'year': '2024', 'volume': 'abs/2402.14080', 'journal': 'CoRR', 'title': 'Efficient Normalized Conformal Prediction and Uncertainty Quantification\nfor Anti-Cancer Drug Sensitivity Prediction with Deep Regression Forests', 'author': 'Daniel Nolte and\nSouparno Ghosh and\nRanadip Pal', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2402-14080'}"
"Hierarchical Multi-Relational Graph Representation Learning for Large-Scale
Prediction of Drug-Drug Interactions","Mengying Jiang and
Guizhong Liu and
Yuanchao Su and
Weiqiang Jin and
Biao Zhao",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2402-18127.bib', 'timestamp': 'Tue, 26 Mar 2024 00:00:00 +0100', 'eprint': '2402.18127', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2402.18127', 'url': 'https://doi.org/10.48550/arXiv.2402.18127', 'year': '2024', 'volume': 'abs/2402.18127', 'journal': 'CoRR', 'title': 'Hierarchical Multi-Relational Graph Representation Learning for Large-Scale\nPrediction of Drug-Drug Interactions', 'author': 'Mengying Jiang and\nGuizhong Liu and\nYuanchao Su and\nWeiqiang Jin and\nBiao Zhao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2402-18127'}"
"VQSynery: Robust Drug Synergy Prediction With Vector Quantization
Mechanism","Jiawei Wu and
Mingyuan Yan and
Dianbo Liu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2403-03089.bib', 'timestamp': 'Wed, 10 Apr 2024 01:00:00 +0200', 'eprint': '2403.03089', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2403.03089', 'url': 'https://doi.org/10.48550/arXiv.2403.03089', 'year': '2024', 'volume': 'abs/2403.03089', 'journal': 'CoRR', 'title': 'VQSynery: Robust Drug Synergy Prediction With Vector Quantization\nMechanism', 'author': 'Jiawei Wu and\nMingyuan Yan and\nDianbo Liu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2403-03089'}"
New methods for drug synergy prediction: a mini-review,"Fatemeh Abbasi and
Juho Rousu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2404-02484.bib', 'timestamp': 'Mon, 13 May 2024 01:00:00 +0200', 'eprint': '2404.02484', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2404.02484', 'url': 'https://doi.org/10.48550/arXiv.2404.02484', 'year': '2024', 'volume': 'abs/2404.02484', 'journal': 'CoRR', 'title': 'New methods for drug synergy prediction: a mini-review', 'author': 'Fatemeh Abbasi and\nJuho Rousu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2404-02484'}"
"HiGraphDTI: Hierarchical Graph Representation Learning for Drug-Target
Interaction Prediction","Bin Liu and
Siqi Wu and
Jin Wang and
Xin Deng and
Ao Zhou",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2404-10561.bib', 'timestamp': 'Wed, 15 May 2024 01:00:00 +0200', 'eprint': '2404.10561', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2404.10561', 'url': 'https://doi.org/10.48550/arXiv.2404.10561', 'year': '2024', 'volume': 'abs/2404.10561', 'journal': 'CoRR', 'title': 'HiGraphDTI: Hierarchical Graph Representation Learning for Drug-Target\nInteraction Prediction', 'author': 'Bin Liu and\nSiqi Wu and\nJin Wang and\nXin Deng and\nAo Zhou', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2404-10561'}"
"CT-ADE:} An Evaluation Benchmark for Adverse Drug Event Prediction
from Clinical Trial Results","Anthony Yazdani and
Alban Bornet and
Boya Zhang and
Philipp Khlebnikov and
Poorya Amini and
Douglas Teodoro",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2404-12827.bib', 'timestamp': 'Wed, 22 May 2024 01:00:00 +0200', 'eprint': '2404.12827', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2404.12827', 'url': 'https://doi.org/10.48550/arXiv.2404.12827', 'year': '2024', 'volume': 'abs/2404.12827', 'journal': 'CoRR', 'title': '{CT-ADE:} An Evaluation Benchmark for Adverse Drug Event Prediction\nfrom Clinical Trial Results', 'author': 'Anthony Yazdani and\nAlban Bornet and\nBoya Zhang and\nPhilipp Khlebnikov and\nPoorya Amini and\nDouglas Teodoro', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2404-12827'}"
"Machine Learning Techniques with Fairness for Prediction of Completion
of Drug and Alcohol Rehabilitation","Karen Roberts{-}Licklider and
Theodore B. Trafalis",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2404-15418.bib', 'timestamp': 'Sat, 11 Jan 2025 00:00:00 +0100', 'eprint': '2404.15418', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2404.15418', 'url': 'https://doi.org/10.48550/arXiv.2404.15418', 'year': '2024', 'volume': 'abs/2404.15418', 'journal': 'CoRR', 'title': 'Machine Learning Techniques with Fairness for Prediction of Completion\nof Drug and Alcohol Rehabilitation', 'author': 'Karen Roberts{-}Licklider and\nTheodore B. Trafalis', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2404-15418'}"
Synthetic Data from Diffusion Models Improve Drug Discovery Prediction,"Bing Hu and
Ashish Saragadam and
Anita Layton and
Helen Chen",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2405-03799.bib', 'timestamp': 'Fri, 07 Jun 2024 01:00:00 +0200', 'eprint': '2405.03799', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2405.03799', 'url': 'https://doi.org/10.48550/arXiv.2405.03799', 'year': '2024', 'volume': 'abs/2405.03799', 'journal': 'CoRR', 'title': 'Synthetic Data from Diffusion Models Improve Drug Discovery Prediction', 'author': 'Bing Hu and\nAshish Saragadam and\nAnita Layton and\nHelen Chen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2405-03799'}"
Regressor-free Molecule Generation to Support Drug Response Prediction,"Kun Li and
Xiuwen Gong and
Shirui Pan and
Jia Wu and
Bo Du and
Wenbin Hu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2405-14536.bib', 'timestamp': 'Wed, 19 Feb 2025 00:00:00 +0100', 'eprint': '2405.14536', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2405.14536', 'url': 'https://doi.org/10.48550/arXiv.2405.14536', 'year': '2024', 'volume': 'abs/2405.14536', 'journal': 'CoRR', 'title': 'Regressor-free Molecule Generation to Support Drug Response Prediction', 'author': 'Kun Li and\nXiuwen Gong and\nShirui Pan and\nJia Wu and\nBo Du and\nWenbin Hu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2405-14536'}"
A Cross-Field Fusion Strategy for Drug-Target Interaction Prediction,"Hongzhi Zhang and
Xiuwen Gong and
Shirui Pan and
Jia Wu and
Bo Du and
Wenbin Hu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2405-14545.bib', 'timestamp': 'Mon, 26 Aug 2024 01:00:00 +0200', 'eprint': '2405.14545', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2405.14545', 'url': 'https://doi.org/10.48550/arXiv.2405.14545', 'year': '2024', 'volume': 'abs/2405.14545', 'journal': 'CoRR', 'title': 'A Cross-Field Fusion Strategy for Drug-Target Interaction Prediction', 'author': 'Hongzhi Zhang and\nXiuwen Gong and\nShirui Pan and\nJia Wu and\nBo Du and\nWenbin Hu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2405-14545'}"
"MOTI\emph{VE}: {A} Drug-Target Interaction Graph For Inductive Link
Prediction","John Arevalo and
Ellen Su and
Anne E. Carpenter and
Shantanu Singh",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2406-08649.bib', 'timestamp': 'Tue, 09 Jul 2024 01:00:00 +0200', 'eprint': '2406.08649', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2406.08649', 'url': 'https://doi.org/10.48550/arXiv.2406.08649', 'year': '2024', 'volume': 'abs/2406.08649', 'journal': 'CoRR', 'title': 'MOTI\\emph{VE}: {A} Drug-Target Interaction Graph For Inductive Link\nPrediction', 'author': 'John Arevalo and\nEllen Su and\nAnne E. Carpenter and\nShantanu Singh', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2406-08649'}"
"HGTDP-DTA:} Hybrid Graph-Transformer with Dynamic Prompt for Drug-Target
Binding Affinity Prediction","Xi Xiao and
Wentao Wang and
Jiacheng Xie and
Lijing Zhu and
Gaofei Chen and
Zhengji Li and
Tianyang Wang and
Min Xu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2406-17697.bib', 'timestamp': 'Mon, 22 Jul 2024 01:00:00 +0200', 'eprint': '2406.17697', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2406.17697', 'url': 'https://doi.org/10.48550/arXiv.2406.17697', 'year': '2024', 'volume': 'abs/2406.17697', 'journal': 'CoRR', 'title': '{HGTDP-DTA:} Hybrid Graph-Transformer with Dynamic Prompt for Drug-Target\nBinding Affinity Prediction', 'author': 'Xi Xiao and\nWentao Wang and\nJiacheng Xie and\nLijing Zhu and\nGaofei Chen and\nZhengji Li and\nTianyang Wang and\nMin Xu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2406-17697'}"
"Permutation invariant multi-output Gaussian Processes for drug combination
prediction in cancer","Leiv R{\o}nneberg and
Vidhi Lalchand and
Paul D. W. Kirk",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-00175.bib', 'timestamp': 'Sat, 24 Aug 2024 01:00:00 +0200', 'eprint': '2407.00175', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.00175', 'url': 'https://doi.org/10.48550/arXiv.2407.00175', 'year': '2024', 'volume': 'abs/2407.00175', 'journal': 'CoRR', 'title': 'Permutation invariant multi-output Gaussian Processes for drug combination\nprediction in cancer', 'author': 'Leiv R{\\o}nneberg and\nVidhi Lalchand and\nPaul D. W. Kirk', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-00175'}"
"GraphPrint: Extracting Features from 3D Protein Structure for Drug
Target Affinity Prediction",Amritpal Singh,2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-10452.bib', 'timestamp': 'Thu, 15 Aug 2024 01:00:00 +0200', 'eprint': '2407.10452', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.10452', 'url': 'https://doi.org/10.48550/arXiv.2407.10452', 'year': '2024', 'volume': 'abs/2407.10452', 'journal': 'CoRR', 'title': 'GraphPrint: Extracting Features from 3D Protein Structure for Drug\nTarget Affinity Prediction', 'author': 'Amritpal Singh', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-10452'}"
"Exploiting Pre-trained Models for Drug Target Affinity Prediction
with Nearest Neighbors","Qizhi Pei and
Lijun Wu and
Zhenyu He and
Jinhua Zhu and
Yingce Xia and
Shufang Xie and
Rui Yan",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-15202.bib', 'timestamp': 'Mon, 10 Feb 2025 00:00:00 +0100', 'eprint': '2407.15202', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.15202', 'url': 'https://doi.org/10.48550/arXiv.2407.15202', 'year': '2024', 'volume': 'abs/2407.15202', 'journal': 'CoRR', 'title': 'Exploiting Pre-trained Models for Drug Target Affinity Prediction\nwith Nearest Neighbors', 'author': 'Qizhi Pei and\nLijun Wu and\nZhenyu He and\nJinhua Zhu and\nYingce Xia and\nShufang Xie and\nRui Yan', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-15202'}"
"Research on Adverse Drug Reaction Prediction Model Combining Knowledge
Graph Embedding and Deep Learning","Yufeng Li and
Wenchao Zhao and
Bo Dang and
Xu Yan and
Weimin Wang and
Min Gao and
Mingxuan Xiao",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-16715.bib', 'timestamp': 'Fri, 06 Sep 2024 01:00:00 +0200', 'eprint': '2407.16715', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.16715', 'url': 'https://doi.org/10.48550/arXiv.2407.16715', 'year': '2024', 'volume': 'abs/2407.16715', 'journal': 'CoRR', 'title': 'Research on Adverse Drug Reaction Prediction Model Combining Knowledge\nGraph Embedding and Deep Learning', 'author': 'Yufeng Li and\nWenchao Zhao and\nBo Dang and\nXu Yan and\nWeimin Wang and\nMin Gao and\nMingxuan Xiao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-16715'}"
SMILES-Mamba: Chemical Mamba Foundation Models for Drug {ADMET} Prediction,"Bohao Xu and
Yingzhou Lu and
Chenhao Li and
Ling Yue and
Xiao Wang and
Nan Hao and
Tianfan Fu and
Jim Chen",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-05696.bib', 'timestamp': 'Tue, 17 Sep 2024 01:00:00 +0200', 'eprint': '2408.05696', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.05696', 'url': 'https://doi.org/10.48550/arXiv.2408.05696', 'year': '2024', 'volume': 'abs/2408.05696', 'journal': 'CoRR', 'title': 'SMILES-Mamba: Chemical Mamba Foundation Models for Drug {ADMET} Prediction', 'author': 'Bohao Xu and\nYingzhou Lu and\nChenhao Li and\nLing Yue and\nXiao Wang and\nNan Hao and\nTianfan Fu and\nJim Chen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-05696'}"
