title,authors,year,source,raw
SafeDrug: Dual Molecular Graph Encoders for Safe Drug Recommendations,"Chaoqi Yang and
Cao Xiao and
Fenglong Ma and
Lucas Glass and
Jimeng Sun",2021.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2105-02711.bib', 'timestamp': 'Mon, 28 Aug 2023 01:00:00 +0200', 'eprint': '2105.02711', 'eprinttype': 'arXiv', 'url': 'https://arxiv.org/abs/2105.02711', 'year': '2021', 'volume': 'abs/2105.02711', 'journal': 'CoRR', 'title': 'SafeDrug: Dual Molecular Graph Encoders for Safe Drug Recommendations', 'author': 'Chaoqi Yang and\nCao Xiao and\nFenglong Ma and\nLucas Glass and\nJimeng Sun', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2105-02711'}"
"Realizing drug repositioning by adapting a recommendation system to
handle the process","Makbule Gulcin Ozsoy and
Tansel {\""{O}}zyer and
Faruk Polat and
Reda Alhajj",2018.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/OzsoyOPA18.bib', 'timestamp': 'Thu, 18 Mar 2021 00:00:00 +0100', 'doi': '10.1186/S12859-018-2142-1', 'url': 'https://doi.org/10.1186/s12859-018-2142-1', 'year': '2018', 'pages': '136:1--136:14', 'number': '1', 'volume': '19', 'journal': '{BMC} Bioinform.', 'title': 'Realizing drug repositioning by adapting a recommendation system to\nhandle the process', 'author': 'Makbule Gulcin Ozsoy and\nTansel {\\""{O}}zyer and\nFaruk Polat and\nReda Alhajj', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/OzsoyOPA18'}"
"Correction to: Realizing drug repositioning by adapting a recommendation
system to handle the process","Makbule Gulcin Ozsoy and
Tansel {\""{O}}zyer and
Faruk Polat and
Reda Alhajj",2018.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/OzsoyOPA18a.bib', 'timestamp': 'Mon, 26 Oct 2020 00:00:00 +0100', 'doi': '10.1186/S12859-018-2258-3', 'url': 'https://doi.org/10.1186/s12859-018-2258-3', 'year': '2018', 'pages': '250:1', 'number': '1', 'volume': '19', 'journal': '{BMC} Bioinform.', 'title': 'Correction to: Realizing drug repositioning by adapting a recommendation\nsystem to handle the process', 'author': 'Makbule Gulcin Ozsoy and\nTansel {\\""{O}}zyer and\nFaruk Polat and\nReda Alhajj', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/OzsoyOPA18a'}"
"Information needs for making clinical recommendations about potential
drug-drug interactions: a synthesis of literature review and interviews","Katrina M. Romagnoli and
Scott D. Nelson and
Lisa Hines and
Philip E. Empey and
Richard D. Boyce and
Harry Hochheiser",2017.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/midm/RomagnoliNHEBH17.bib', 'timestamp': 'Thu, 14 Oct 2021 01:00:00 +0200', 'doi': '10.1186/S12911-017-0419-3', 'url': 'https://doi.org/10.1186/s12911-017-0419-3', 'year': '2017', 'pages': '21:1--21:9', 'number': '1', 'volume': '17', 'journal': '{BMC} Medical Informatics Decis. Mak.', 'title': 'Information needs for making clinical recommendations about potential\ndrug-drug interactions: a synthesis of literature review and interviews', 'author': 'Katrina M. Romagnoli and\nScott D. Nelson and\nLisa Hines and\nPhilip E. Empey and\nRichard D. Boyce and\nHarry Hochheiser', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/midm/RomagnoliNHEBH17'}"
"Drug-drug interaction prediction based on co-medication patterns and
graph matching","Wen{-}Hao Chiang and
Li Shen and
Lang Li and
Xia Ning",2019.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-1902-08675.bib', 'timestamp': 'Tue, 22 Oct 2019 01:00:00 +0200', 'eprint': '1902.08675', 'eprinttype': 'arXiv', 'url': 'http://arxiv.org/abs/1902.08675', 'year': '2019', 'volume': 'abs/1902.08675', 'journal': 'CoRR', 'title': 'Drug-drug interaction prediction based on co-medication patterns and\ngraph matching', 'author': 'Wen{-}Hao Chiang and\nLi Shen and\nLang Li and\nXia Ning', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-1902-08675'}"
"Innovative Tailored Semantic Embedding and Machine Learning for Precise
Prediction of Drug-Drug Interaction Seriousness","Ayman Mohamed Mostafa and
Alaa S. Alaerjan and
Hisham Allahem and
Bader Aldughayfiq and
Meshrif Alruily and
Alshaimaa A. Tantawy and
Mohamed M. Ezz",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/access/MostafaAAAATE25.bib', 'timestamp': 'Tue, 08 Apr 2025 01:00:00 +0200', 'doi': '10.1109/ACCESS.2025.3552239', 'url': 'https://doi.org/10.1109/ACCESS.2025.3552239', 'year': '2025', 'pages': '49249--49270', 'volume': '13', 'journal': '{IEEE} Access', 'title': 'Innovative Tailored Semantic Embedding and Machine Learning for Precise\nPrediction of Drug-Drug Interaction Seriousness', 'author': 'Ayman Mohamed Mostafa and\nAlaa S. Alaerjan and\nHisham Allahem and\nBader Aldughayfiq and\nMeshrif Alruily and\nAlshaimaa A. Tantawy and\nMohamed M. Ezz', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/access/MostafaAAAATE25'}"
"MFCADTI:} improving drug-target interaction prediction by integrating
multiple feature through cross attention mechanism","Na Quan and
Shicheng Ma and
Kai Zhao and
Xuehua Bi and
Linlin Zhang",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/QuanMZBZ25.bib', 'timestamp': 'Thu, 27 Feb 2025 00:00:00 +0100', 'doi': '10.1186/S12859-025-06075-7', 'url': 'https://doi.org/10.1186/s12859-025-06075-7', 'year': '2025', 'pages': '57', 'number': '1', 'volume': '26', 'journal': '{BMC} Bioinform.', 'title': '{MFCADTI:} improving drug-target interaction prediction by integrating\nmultiple feature through cross attention mechanism', 'author': 'Na Quan and\nShicheng Ma and\nKai Zhao and\nXuehua Bi and\nLinlin Zhang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/QuanMZBZ25'}"
"CDPMF-DDA:} contrastive deep probabilistic matrix factorization for
drug-disease association prediction","Xianfang Tang and
Yawen Hou and
Yajie Meng and
Zhaojing Wang and
Changcheng Lu and
Juan Lv and
Xinrong Hu and
Junlin Xu and
Jialiang Yang",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/TangHMWLLHXY25.bib', 'timestamp': 'Tue, 14 Jan 2025 00:00:00 +0100', 'doi': '10.1186/S12859-024-06032-W', 'url': 'https://doi.org/10.1186/s12859-024-06032-w', 'year': '2025', 'pages': '5', 'number': '1', 'volume': '26', 'journal': '{BMC} Bioinform.', 'title': '{CDPMF-DDA:} contrastive deep probabilistic matrix factorization for\ndrug-disease association prediction', 'author': 'Xianfang Tang and\nYawen Hou and\nYajie Meng and\nZhaojing Wang and\nChangcheng Lu and\nJuan Lv and\nXinrong Hu and\nJunlin Xu and\nJialiang Yang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/TangHMWLLHXY25'}"
"DTI-MHAPR:} optimized drug-target interaction prediction via PCA-enhanced
features and heterogeneous graph attention networks","Guang Yang and
Yinbo Liu and
Sijian Wen and
Wenxi Chen and
Xiaolei Zhu and
Yongmei Wang",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/YangLWCZW25.bib', 'timestamp': 'Tue, 21 Jan 2025 00:00:00 +0100', 'doi': '10.1186/S12859-024-06021-Z', 'url': 'https://doi.org/10.1186/s12859-024-06021-z', 'year': '2025', 'pages': '11', 'number': '1', 'volume': '26', 'journal': '{BMC} Bioinform.', 'title': '{DTI-MHAPR:} optimized drug-target interaction prediction via PCA-enhanced\nfeatures and heterogeneous graph attention networks', 'author': 'Guang Yang and\nYinbo Liu and\nSijian Wen and\nWenxi Chen and\nXiaolei Zhu and\nYongmei Wang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/YangLWCZW25'}"
"Molecular property prediction using pretrained-BERT and Bayesian active
learning: a data-efficient approach to drug design","Muhammad Arslan Masood and
Samuel Kaski and
Tianyu Cui",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/jcheminf/MasoodKC25.bib', 'timestamp': 'Sat, 31 May 2025 01:00:00 +0200', 'doi': '10.1186/S13321-025-00986-6', 'url': 'https://doi.org/10.1186/s13321-025-00986-6', 'year': '2025', 'pages': '58', 'number': '1', 'volume': '17', 'journal': 'J. Cheminformatics', 'title': 'Molecular property prediction using pretrained-BERT and Bayesian active\nlearning: a data-efficient approach to drug design', 'author': 'Muhammad Arslan Masood and\nSamuel Kaski and\nTianyu Cui', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/jcheminf/MasoodKC25'}"
"Barlow Twins deep neural network for advanced 1D drug-target interaction
prediction","Maximilian G. Schuh and
Davide Boldini and
Annkathrin I. Bohne and
Stephan A. Sieber",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/jcheminf/SchuhBBS25.bib', 'timestamp': 'Thu, 01 May 2025 01:00:00 +0200', 'doi': '10.1186/S13321-025-00952-2', 'url': 'https://doi.org/10.1186/s13321-025-00952-2', 'year': '2025', 'pages': '18', 'number': '1', 'volume': '17', 'journal': 'J. Cheminformatics', 'title': 'Barlow Twins deep neural network for advanced 1D drug-target interaction\nprediction', 'author': 'Maximilian G. Schuh and\nDavide Boldini and\nAnnkathrin I. Bohne and\nStephan A. Sieber', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/jcheminf/SchuhBBS25'}"
"ADMET} evaluation in drug discovery: 21. Application and industrial
validation of machine learning algorithms for Caco-2 permeability
prediction","Dong Wang and
Jieyu Jin and
Guqin Shi and
Jingxiao Bao and
Zheng Wang and
Shimeng Li and
Peichen Pan and
Dan Li and
Yu Kang and
Tingjun Hou",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/jcheminf/WangJSBWLPLKH25.bib', 'timestamp': 'Wed, 29 Jan 2025 00:00:00 +0100', 'doi': '10.1186/S13321-025-00947-Z', 'url': 'https://doi.org/10.1186/s13321-025-00947-z', 'year': '2025', 'pages': '3', 'number': '1', 'volume': '17', 'journal': 'J. Cheminformatics', 'title': '{ADMET} evaluation in drug discovery: 21. Application and industrial\nvalidation of machine learning algorithms for Caco-2 permeability\nprediction', 'author': 'Dong Wang and\nJieyu Jin and\nGuqin Shi and\nJingxiao Bao and\nZheng Wang and\nShimeng Li and\nPeichen Pan and\nDan Li and\nYu Kang and\nTingjun Hou', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/jcheminf/WangJSBWLPLKH25'}"
ExDDI: Explaining Drug-Drug Interaction Predictions with Natural Language,"Zhaoyue Sun and
Jiazheng Li and
Gabriele Pergola and
Yulan He",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/aaai/Sun0P025.bib', 'timestamp': 'Thu, 17 Apr 2025 01:00:00 +0200', 'doi': '10.1609/AAAI.V39I24.34709', 'url': 'https://doi.org/10.1609/aaai.v39i24.34709', 'year': '2025', 'publisher': '{AAAI} Press', 'pages': '25228--25236', 'booktitle': 'AAAI-25, Sponsored by the Association for the Advancement of Artificial\nIntelligence, February 25 - March 4, 2025, Philadelphia, PA, {USA}', 'title': 'ExDDI: Explaining Drug-Drug Interaction Predictions with Natural Language', 'editor': 'Toby Walsh and\nJulie Shah and\nZico Kolter', 'author': 'Zhaoyue Sun and\nJiazheng Li and\nGabriele Pergola and\nYulan He', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/aaai/Sun0P025'}"
"Blend the Separated: Mixture of Synergistic Experts for Data-Scarcity
Drug-Target Interaction Prediction","Xinlong Zhai and
Chunchen Wang and
Ruijia Wang and
Jiazheng Kang and
Shujie Li and
Boyu Chen and
Tengfei Ma and
Zikai Zhou and
Cheng Yang and
Chuan Shi",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/aaai/ZhaiWWKLCMZY025.bib', 'timestamp': 'Mon, 21 Apr 2025 01:00:00 +0200', 'doi': '10.1609/AAAI.V39I21.34389', 'url': 'https://doi.org/10.1609/aaai.v39i21.34389', 'year': '2025', 'publisher': '{AAAI} Press', 'pages': '22336--22344', 'booktitle': 'AAAI-25, Sponsored by the Association for the Advancement of Artificial\nIntelligence, February 25 - March 4, 2025, Philadelphia, PA, {USA}', 'title': 'Blend the Separated: Mixture of Synergistic Experts for Data-Scarcity\nDrug-Target Interaction Prediction', 'editor': 'Toby Walsh and\nJulie Shah and\nZico Kolter', 'author': 'Xinlong Zhai and\nChunchen Wang and\nRuijia Wang and\nJiazheng Kang and\nShujie Li and\nBoyu Chen and\nTengfei Ma and\nZikai Zhou and\nCheng Yang and\nChuan Shi', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/aaai/ZhaiWWKLCMZY025'}"
"Motif-Oriented Representation Learning with Topology Refinement for
Drug-Drug Interaction Prediction","Ran Zhang and
Xuezhi Wang and
Guannan Liu and
Pengyang Wang and
Yuanchun Zhou and
Pengfei Wang",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/aaai/Zhang0LWZ025.bib', 'timestamp': 'Thu, 17 Apr 2025 01:00:00 +0200', 'doi': '10.1609/AAAI.V39I1.32097', 'url': 'https://doi.org/10.1609/aaai.v39i1.32097', 'year': '2025', 'publisher': '{AAAI} Press', 'pages': '1102--1110', 'booktitle': 'AAAI-25, Sponsored by the Association for the Advancement of Artificial\nIntelligence, February 25 - March 4, 2025, Philadelphia, PA, {USA}', 'title': 'Motif-Oriented Representation Learning with Topology Refinement for\nDrug-Drug Interaction Prediction', 'editor': 'Toby Walsh and\nJulie Shah and\nZico Kolter', 'author': 'Ran Zhang and\nXuezhi Wang and\nGuannan Liu and\nPengyang Wang and\nYuanchun Zhou and\nPengfei Wang', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/aaai/Zhang0LWZ025'}"
LLMs for Drug-Drug Interaction Prediction: {A} Comprehensive Comparison,"Gabriele De Vito and
Filomena Ferrucci and
Athanasios Angelakis",2025.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2502-06890.bib', 'timestamp': 'Wed, 12 Mar 2025 00:00:00 +0100', 'eprint': '2502.06890', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2502.06890', 'url': 'https://doi.org/10.48550/arXiv.2502.06890', 'year': '2025', 'volume': 'abs/2502.06890', 'journal': 'CoRR', 'title': 'LLMs for Drug-Drug Interaction Prediction: {A} Comprehensive Comparison', 'author': 'Gabriele De Vito and\nFilomena Ferrucci and\nAthanasios Angelakis', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2502-06890'}"
